user_id,product_id,action,timestamp,device,category,session_duration,price
U014,P011,click,2026-04-02 21:24:00,tablet,electronics,513,348.52
U427,P037,click,2026-04-02 21:24:00,desktop,electronics,186,233.56
U300,P017,click,2026-04-02 21:31:00,desktop,electronics,443,384.33
U083,P024,view,2026-04-02 21:31:00,mobile,home,214,492.51
U215,P087,view,2026-04-02 21:34:00,tablet,beauty,366,387.87
U229,P096,add_to_cart,2026-04-02 21:35:00,desktop,electronics,542,191.83
U361,P077,click,2026-04-02 21:37:00,desktop,home,438,340.27
U421,P038,click,2026-04-02 21:37:00,mobile,clothing,364,124.54
U483,P095,view,2026-04-02 21:37:00,desktop,clothing,86,340.2
U181,P019,view,2026-04-02 21:38:00,tablet,home,345,438.42
U338,P065,add_to_cart,2026-04-02 21:38:00,mobile,clothing,572,80.81
U378,P049,view,2026-04-02 21:38:00,mobile,clothing,40,351.88
U440,P092,click,2026-04-02 21:39:00,desktop,home,153,157.3
U369,P075,view,2026-04-02 21:39:00,desktop,home,244,359.08
U266,P071,click,2026-04-02 21:40:00,desktop,electronics,468,477.56
U229,P006,click,2026-04-02 21:40:00,mobile,home,586,264.02
U429,P003,click,2026-04-02 21:41:00,desktop,electronics,87,76.61
U079,P036,click,2026-04-02 21:41:00,mobile,electronics,454,410.65
U394,P040,view,2026-04-02 21:43:00,tablet,clothing,33,470.75
U497,P073,click,2026-04-02 21:43:00,desktop,home,411,354.21
U383,P028,add_to_cart,2026-04-02 21:44:00,desktop,home,537,220.08
U307,P060,click,2026-04-02 21:44:00,mobile,home,519,382.26
U337,P072,view,2026-04-02 21:44:00,tablet,electronics,158,430.55
U132,P071,view,2026-04-02 21:45:00,mobile,home,483,432.38
U451,P011,view,2026-04-02 21:45:00,mobile,beauty,109,146.45
U212,P077,view,2026-04-02 21:46:00,mobile,clothing,64,321.26
U496,P052,click,2026-04-02 21:47:00,tablet,beauty,513,403.64
U008,P096,view,2026-04-02 21:48:00,tablet,clothing,177,172.52
U294,P060,add_to_cart,2026-04-02 21:48:00,desktop,electronics,399,164.71
U387,P066,view,2026-04-02 21:48:00,mobile,clothing,475,359.24
U318,P022,view,2026-04-02 21:49:00,mobile,clothing,290,485.3
U200,P099,view,2026-04-02 21:51:00,mobile,home,418,256.76
U053,P074,click,2026-04-02 21:52:00,mobile,clothing,550,201.89
U178,P023,click,2026-04-02 21:53:00,desktop,clothing,389,426.34
U481,P008,click,2026-04-02 21:54:00,mobile,electronics,486,387.94
U135,P056,click,2026-04-02 21:56:00,desktop,beauty,293,311.39
U124,P067,view,2026-04-02 21:56:00,tablet,beauty,302,339.93
U362,P046,view,2026-04-02 21:59:00,tablet,home,15,232.71
U096,P072,click,2026-04-02 22:00:00,desktop,beauty,590,332.71
U233,P093,click,2026-04-02 22:00:00,desktop,beauty,144,248.85
U033,P076,click,2026-04-02 22:01:00,desktop,clothing,336,14.75
U438,P062,click,2026-04-02 22:02:00,tablet,electronics,244,88.87
U255,P052,add_to_cart,2026-04-02 22:03:00,tablet,electronics,499,63.23
U359,P008,view,2026-04-02 22:04:00,tablet,electronics,106,482.26
U067,P038,click,2026-04-02 22:04:00,desktop,electronics,243,167.22
U232,P040,view,2026-04-02 22:06:00,tablet,clothing,132,145.62
U360,P020,add_to_cart,2026-04-02 22:07:00,mobile,electronics,486,237.89
U469,P090,view,2026-04-02 22:07:00,mobile,home,46,189.87
U343,P022,view,2026-04-02 22:08:00,desktop,beauty,61,337.71
U406,P051,add_to_cart,2026-04-02 22:09:00,desktop,electronics,571,120.27
U434,P093,view,2026-04-02 22:13:00,desktop,clothing,125,220.72
U011,P032,view,2026-04-02 22:13:00,tablet,clothing,132,314.77
U255,P006,view,2026-04-02 22:14:00,tablet,electronics,349,486.17
U472,P060,view,2026-04-02 22:17:00,tablet,electronics,39,472.84
U470,P019,view,2026-04-02 22:18:00,tablet,beauty,212,390.0
U191,P068,add_to_cart,2026-04-02 22:19:00,desktop,home,512,78.48
U260,P030,click,2026-04-02 22:20:00,mobile,home,338,18.12
U103,P034,view,2026-04-02 22:20:00,mobile,beauty,413,224.65
U271,P086,add_to_cart,2026-04-02 22:21:00,desktop,clothing,546,296.13
U207,P082,view,2026-04-02 22:22:00,tablet,beauty,23,463.88
U339,P037,view,2026-04-02 22:22:00,mobile,electronics,148,189.59
U239,P079,click,2026-04-02 22:25:00,desktop,beauty,305,97.89
U136,P054,click,2026-04-02 22:25:00,tablet,electronics,70,59.27
U279,P067,click,2026-04-02 22:26:00,tablet,electronics,94,52.25
U026,P009,click,2026-04-02 22:27:00,mobile,electronics,487,498.64
U041,P016,view,2026-04-02 22:27:00,desktop,clothing,54,26.32
U171,P001,click,2026-04-02 22:27:00,desktop,electronics,171,48.05
U089,P061,view,2026-04-02 22:28:00,mobile,home,372,428.69
U086,P068,click,2026-04-02 22:28:00,desktop,clothing,324,339.64
U243,P050,view,2026-04-02 22:29:00,tablet,home,56,417.69
U208,P088,click,2026-04-02 22:30:00,desktop,beauty,86,184.42
U340,P084,click,2026-04-02 22:31:00,desktop,clothing,571,478.21
U280,P062,click,2026-04-02 22:35:00,tablet,beauty,403,165.95
U270,P058,click,2026-04-02 22:35:00,desktop,beauty,406,266.15
U199,P086,view,2026-04-02 22:36:00,tablet,clothing,37,387.79
U068,P076,add_to_cart,2026-04-02 22:37:00,desktop,home,385,21.87
U283,P080,view,2026-04-02 22:45:00,tablet,home,179,308.87
U313,P007,view,2026-04-02 22:46:00,mobile,home,148,296.79
U305,P056,view,2026-04-02 22:46:00,tablet,electronics,56,62.52
U361,P036,click,2026-04-02 22:47:00,mobile,electronics,422,444.56
U118,P045,click,2026-04-02 22:47:00,desktop,home,348,18.75
U078,P097,view,2026-04-02 22:49:00,desktop,beauty,20,101.98
U430,P040,view,2026-04-02 22:50:00,tablet,electronics,252,347.1
U064,P009,click,2026-04-02 22:51:00,tablet,electronics,362,285.29
U355,P046,view,2026-04-02 22:51:00,desktop,clothing,183,463.45
U418,P081,click,2026-04-02 22:52:00,desktop,home,345,455.27
U249,P026,view,2026-04-02 22:52:00,mobile,home,244,403.75
U349,P030,click,2026-04-02 22:52:00,desktop,home,355,411.2
U021,P074,add_to_cart,2026-04-02 22:53:00,tablet,beauty,474,110.34
U474,P069,view,2026-04-02 22:55:00,desktop,beauty,161,312.15
U179,P071,click,2026-04-02 22:57:00,tablet,beauty,494,326.66
U169,P050,click,2026-04-02 22:57:00,tablet,clothing,405,220.13
U174,P023,view,2026-04-02 22:57:00,tablet,clothing,412,346.39
U145,P072,click,2026-04-02 22:57:00,tablet,clothing,522,303.97
U378,P060,view,2026-04-02 22:59:00,tablet,clothing,139,51.78
U346,P026,view,2026-04-02 23:00:00,mobile,clothing,125,388.55
U301,P069,view,2026-04-02 23:01:00,mobile,electronics,106,202.06
U345,P066,click,2026-04-02 23:02:00,tablet,home,474,107.02
U281,P074,view,2026-04-02 23:02:00,mobile,clothing,112,343.22
U443,P057,view,2026-04-02 23:03:00,desktop,home,21,128.62
U416,P035,view,2026-04-02 23:03:00,tablet,clothing,85,323.33
U310,P069,click,2026-04-02 23:03:00,mobile,clothing,436,191.89
U395,P016,view,2026-04-02 23:04:00,desktop,clothing,114,343.47
U113,P081,click,2026-04-02 23:04:00,desktop,home,63,32.81
U492,P065,click,2026-04-02 23:05:00,mobile,electronics,313,266.31
U015,P016,view,2026-04-02 23:06:00,mobile,beauty,387,474.25
U195,P022,click,2026-04-02 23:07:00,desktop,beauty,444,387.85
U140,P065,view,2026-04-02 23:08:00,mobile,clothing,205,200.83
U440,P059,click,2026-04-02 23:08:00,mobile,beauty,582,322.8
U322,P080,view,2026-04-02 23:09:00,mobile,clothing,89,418.32
U187,P031,click,2026-04-02 23:12:00,tablet,clothing,427,237.73
U490,P038,add_to_cart,2026-04-02 23:12:00,tablet,clothing,547,69.11
U036,P018,click,2026-04-02 23:13:00,desktop,home,549,355.59
U237,P012,add_to_cart,2026-04-02 23:16:00,tablet,electronics,591,127.61
U355,P086,click,2026-04-02 23:17:00,tablet,home,289,156.12
U369,P025,view,2026-04-02 23:20:00,tablet,clothing,255,208.78
U476,P068,click,2026-04-02 23:21:00,tablet,home,544,344.31
U004,P039,view,2026-04-02 23:22:00,mobile,beauty,14,338.9
U209,P007,click,2026-04-02 23:24:00,desktop,electronics,341,327.96
U393,P057,click,2026-04-02 23:25:00,desktop,electronics,318,448.09
U473,P098,click,2026-04-02 23:27:00,desktop,clothing,145,280.09
U434,P018,click,2026-04-02 23:27:00,desktop,beauty,468,443.45
U263,P059,click,2026-04-02 23:30:00,desktop,electronics,372,238.49
U034,P043,click,2026-04-02 23:31:00,mobile,electronics,384,26.89
U313,P079,view,2026-04-02 23:32:00,tablet,clothing,298,248.13
U039,P046,add_to_cart,2026-04-02 23:32:00,tablet,home,554,34.02
U160,P025,click,2026-04-02 23:33:00,desktop,beauty,423,423.82
U483,P096,add_to_cart,2026-04-02 23:34:00,desktop,beauty,419,23.0
U304,P040,view,2026-04-02 23:35:00,tablet,home,132,442.8
U250,P027,view,2026-04-02 23:35:00,mobile,electronics,17,134.71
U230,P065,view,2026-04-02 23:36:00,desktop,beauty,225,397.46
U167,P016,view,2026-04-02 23:37:00,mobile,home,147,403.31
U394,P074,view,2026-04-02 23:38:00,desktop,clothing,231,468.6
U249,P042,add_to_cart,2026-04-02 23:38:00,desktop,clothing,393,195.06
U214,P032,view,2026-04-02 23:38:00,tablet,home,20,81.79
U450,P006,view,2026-04-02 23:38:00,mobile,clothing,207,134.98
U351,P076,click,2026-04-02 23:38:00,tablet,electronics,339,277.77
U021,P068,add_to_cart,2026-04-02 23:41:00,desktop,electronics,418,287.14
U181,P056,view,2026-04-02 23:42:00,tablet,electronics,141,101.7
U266,P065,click,2026-04-02 23:42:00,mobile,beauty,442,368.23
U303,P020,view,2026-04-02 23:42:00,mobile,home,154,438.04
U471,P020,view,2026-04-02 23:43:00,mobile,beauty,74,305.72
U408,P016,click,2026-04-02 23:43:00,mobile,beauty,465,263.83
U120,P015,click,2026-04-02 23:43:00,tablet,clothing,542,68.72
U239,P097,view,2026-04-02 23:45:00,desktop,clothing,174,300.84
U146,P019,click,2026-04-02 23:45:00,tablet,electronics,397,266.43
U040,P066,view,2026-04-02 23:45:00,tablet,electronics,182,336.04
U248,P023,add_to_cart,2026-04-02 23:46:00,desktop,beauty,472,91.49
U412,P076,click,2026-04-02 23:46:00,mobile,beauty,460,330.07
U473,P026,view,2026-04-02 23:47:00,mobile,home,99,222.9
U002,P047,view,2026-04-02 23:48:00,mobile,home,283,300.46
U486,P048,add_to_cart,2026-04-02 23:48:00,tablet,electronics,492,160.44
U068,P027,view,2026-04-02 23:48:00,desktop,electronics,85,288.54
U180,P089,view,2026-04-02 23:48:00,tablet,beauty,267,463.48
U496,P048,view,2026-04-02 23:49:00,tablet,home,199,270.08
U290,P096,view,2026-04-02 23:52:00,mobile,home,169,332.06
U462,P048,click,2026-04-02 23:52:00,desktop,beauty,301,353.31
U078,P062,view,2026-04-02 23:52:00,mobile,home,299,418.22
U300,P045,click,2026-04-02 23:54:00,mobile,beauty,418,36.29
U201,P011,click,2026-04-02 23:54:00,mobile,beauty,490,277.0
U318,P088,click,2026-04-02 23:55:00,mobile,clothing,414,121.28
U317,P036,click,2026-04-02 23:56:00,desktop,electronics,60,117.19
U166,P078,view,2026-04-02 23:58:00,mobile,electronics,42,60.99
U130,P085,view,2026-04-02 23:58:00,tablet,electronics,292,296.77
U091,P031,add_to_cart,2026-04-02 23:58:00,desktop,beauty,583,427.55
U318,P028,view,2026-04-03 00:00:00,mobile,clothing,456,438.18
U295,P026,click,2026-04-03 00:00:00,tablet,electronics,390,133.76
U148,P019,click,2026-04-03 00:01:00,mobile,home,373,175.13
U080,P023,click,2026-04-03 00:01:00,desktop,electronics,206,477.47
U358,P087,view,2026-04-03 00:03:00,desktop,home,49,174.64
U315,P072,view,2026-04-03 00:05:00,mobile,clothing,54,189.07
U491,P003,click,2026-04-03 00:05:00,mobile,electronics,463,494.87
U454,P049,view,2026-04-03 00:06:00,mobile,clothing,259,388.39
U207,P091,click,2026-04-03 00:07:00,desktop,electronics,106,68.64
U272,P016,add_to_cart,2026-04-03 00:10:00,tablet,home,595,94.71
U259,P023,view,2026-04-03 00:10:00,mobile,clothing,324,250.43
U133,P087,view,2026-04-03 00:13:00,tablet,electronics,170,421.8
U018,P064,click,2026-04-03 00:14:00,desktop,electronics,163,388.05
U461,P041,view,2026-04-03 00:16:00,mobile,clothing,24,96.72
U329,P030,click,2026-04-03 00:17:00,mobile,electronics,457,126.34
U457,P072,view,2026-04-03 00:19:00,tablet,home,199,486.07
U422,P025,click,2026-04-03 00:20:00,mobile,electronics,442,239.31
U304,P084,view,2026-04-03 00:20:00,tablet,home,35,254.45
U381,P080,add_to_cart,2026-04-03 00:20:00,tablet,electronics,505,83.83
U068,P023,click,2026-04-03 00:20:00,tablet,electronics,459,434.19
U263,P074,add_to_cart,2026-04-03 00:21:00,desktop,electronics,491,222.58
U445,P026,click,2026-04-03 00:22:00,tablet,clothing,385,83.7
U131,P044,click,2026-04-03 00:22:00,desktop,home,167,300.11
U489,P089,add_to_cart,2026-04-03 00:24:00,tablet,electronics,518,108.19
U483,P061,view,2026-04-03 00:27:00,mobile,electronics,196,347.14
U129,P065,view,2026-04-03 00:29:00,desktop,beauty,221,421.8
U409,P096,view,2026-04-03 00:29:00,desktop,electronics,71,431.18
U475,P055,click,2026-04-03 00:31:00,tablet,beauty,470,170.01
U248,P014,view,2026-04-03 00:32:00,tablet,beauty,26,95.39
U314,P080,click,2026-04-03 00:34:00,mobile,clothing,427,335.88
U134,P028,click,2026-04-03 00:35:00,tablet,clothing,507,73.82
U460,P038,click,2026-04-03 00:35:00,tablet,clothing,468,154.31
U322,P004,view,2026-04-03 00:38:00,desktop,home,21,61.31
U255,P004,view,2026-04-03 00:39:00,tablet,clothing,105,259.05
U230,P013,view,2026-04-03 00:39:00,tablet,home,150,45.05
U090,P033,view,2026-04-03 00:40:00,mobile,electronics,61,133.12
U106,P077,view,2026-04-03 00:41:00,desktop,home,19,457.55
U283,P020,click,2026-04-03 00:42:00,mobile,electronics,419,248.27
U111,P032,view,2026-04-03 00:44:00,mobile,electronics,72,363.89
U055,P024,click,2026-04-03 00:44:00,tablet,electronics,487,457.94
U468,P099,click,2026-04-03 00:45:00,mobile,beauty,350,78.34
U259,P056,view,2026-04-03 00:45:00,desktop,clothing,153,395.23
U419,P023,click,2026-04-03 00:47:00,desktop,beauty,383,322.01
U149,P078,view,2026-04-03 00:47:00,desktop,beauty,17,113.62
U438,P088,click,2026-04-03 00:47:00,tablet,home,420,117.98
U089,P096,view,2026-04-03 00:47:00,mobile,home,234,123.11
U331,P014,view,2026-04-03 00:47:00,tablet,electronics,170,331.15
U433,P017,view,2026-04-03 00:47:00,desktop,beauty,11,331.34
U090,P045,click,2026-04-03 00:50:00,tablet,electronics,322,122.33
U034,P084,view,2026-04-03 00:50:00,mobile,electronics,317,251.01
U173,P072,view,2026-04-03 00:51:00,tablet,electronics,327,495.95
U260,P005,click,2026-04-03 00:51:00,mobile,home,365,203.37
U182,P036,click,2026-04-03 00:53:00,desktop,home,489,377.7
U178,P065,view,2026-04-03 00:54:00,mobile,electronics,277,283.86
U452,P041,click,2026-04-03 00:55:00,desktop,beauty,322,417.15
U271,P044,click,2026-04-03 00:55:00,tablet,electronics,337,389.64
U389,P088,click,2026-04-03 00:55:00,mobile,electronics,159,33.79
U027,P024,view,2026-04-03 00:55:00,mobile,home,230,67.37
U273,P095,click,2026-04-03 00:55:00,desktop,clothing,217,343.63
U017,P039,view,2026-04-03 00:56:00,mobile,clothing,45,492.29
U376,P048,add_to_cart,2026-04-03 00:56:00,desktop,home,483,172.5
U184,P011,view,2026-04-03 00:57:00,tablet,home,68,162.06
U392,P059,click,2026-04-03 00:58:00,tablet,home,382,47.14
U334,P002,view,2026-04-03 00:58:00,mobile,electronics,232,341.88
U387,P085,click,2026-04-03 00:59:00,desktop,electronics,394,469.77
U498,P093,view,2026-04-03 01:01:00,tablet,clothing,213,499.68
U029,P084,view,2026-04-03 01:07:00,tablet,home,103,168.42
U068,P055,click,2026-04-03 01:08:00,desktop,clothing,410,292.04
U076,P028,add_to_cart,2026-04-03 01:08:00,desktop,electronics,493,76.26
U172,P011,click,2026-04-03 01:09:00,mobile,electronics,368,299.0
U409,P023,click,2026-04-03 01:09:00,tablet,clothing,349,43.02
U061,P065,click,2026-04-03 01:09:00,tablet,home,588,232.44
U485,P033,add_to_cart,2026-04-03 01:09:00,mobile,home,495,11.6
U290,P051,add_to_cart,2026-04-03 01:10:00,desktop,home,573,62.18
U187,P023,view,2026-04-03 01:10:00,desktop,home,347,462.37
U248,P059,click,2026-04-03 01:11:00,mobile,beauty,455,283.9
U109,P087,click,2026-04-03 01:12:00,desktop,electronics,178,243.96
U499,P019,view,2026-04-03 01:12:00,desktop,clothing,142,229.48
U118,P079,view,2026-04-03 01:13:00,desktop,beauty,164,412.35
U375,P029,view,2026-04-03 01:13:00,desktop,home,305,342.48
U463,P093,click,2026-04-03 01:14:00,desktop,home,87,22.73
U459,P007,view,2026-04-03 01:14:00,desktop,beauty,63,477.43
U029,P009,add_to_cart,2026-04-03 01:16:00,mobile,clothing,592,95.89
U108,P062,click,2026-04-03 01:17:00,mobile,electronics,557,346.19
U442,P046,click,2026-04-03 01:18:00,mobile,home,475,406.09
U131,P023,view,2026-04-03 01:18:00,desktop,home,113,356.47
U112,P072,view,2026-04-03 01:19:00,mobile,home,333,377.08
U016,P058,click,2026-04-03 01:19:00,desktop,home,135,53.24
U329,P008,view,2026-04-03 01:21:00,desktop,clothing,107,304.48
U014,P058,view,2026-04-03 01:21:00,tablet,beauty,217,443.62
U140,P051,add_to_cart,2026-04-03 01:22:00,mobile,electronics,406,152.96
U003,P053,click,2026-04-03 01:24:00,tablet,clothing,420,206.14
U453,P055,view,2026-04-03 01:24:00,mobile,clothing,127,101.69
U255,P089,click,2026-04-03 01:25:00,tablet,clothing,320,159.26
U225,P042,click,2026-04-03 01:25:00,mobile,beauty,453,255.79
U291,P053,view,2026-04-03 01:28:00,mobile,beauty,249,304.24
U270,P074,view,2026-04-03 01:28:00,tablet,home,266,58.91
U044,P018,view,2026-04-03 01:29:00,tablet,beauty,101,101.01
U129,P091,click,2026-04-03 01:30:00,desktop,electronics,46,313.77
U361,P006,view,2026-04-03 01:31:00,desktop,home,55,316.58
U361,P003,add_to_cart,2026-04-03 01:33:00,desktop,beauty,553,79.42
U301,P088,view,2026-04-03 01:33:00,mobile,clothing,215,232.37
U359,P091,view,2026-04-03 01:34:00,mobile,clothing,504,480.12
U065,P066,view,2026-04-03 01:34:00,tablet,beauty,194,221.72
U116,P042,click,2026-04-03 01:34:00,tablet,clothing,537,373.42
U422,P068,click,2026-04-03 01:35:00,tablet,beauty,553,69.46
U074,P069,view,2026-04-03 01:35:00,tablet,beauty,406,346.14
U070,P094,add_to_cart,2026-04-03 01:36:00,desktop,clothing,353,112.31
U363,P085,click,2026-04-03 01:36:00,desktop,home,227,84.25
U321,P029,click,2026-04-03 01:36:00,mobile,home,549,255.46
U207,P058,add_to_cart,2026-04-03 01:38:00,mobile,electronics,545,106.32
U203,P070,view,2026-04-03 01:38:00,mobile,clothing,164,180.87
U169,P002,view,2026-04-03 01:40:00,mobile,home,599,498.83
U350,P050,click,2026-04-03 01:40:00,tablet,beauty,265,195.01
U162,P013,click,2026-04-03 01:40:00,tablet,clothing,594,165.27
U267,P040,add_to_cart,2026-04-03 01:40:00,mobile,home,530,46.4
U237,P072,click,2026-04-03 01:42:00,desktop,electronics,468,444.24
U177,P066,click,2026-04-03 01:43:00,tablet,clothing,385,274.18
U492,P069,view,2026-04-03 01:43:00,tablet,beauty,48,229.55
U340,P074,view,2026-04-03 01:45:00,mobile,beauty,477,375.95
U481,P015,click,2026-04-03 01:46:00,desktop,beauty,315,359.68
U151,P084,add_to_cart,2026-04-03 01:46:00,desktop,clothing,505,165.36
U349,P010,view,2026-04-03 01:48:00,tablet,beauty,311,403.89
U156,P072,click,2026-04-03 01:49:00,mobile,electronics,365,223.36
U260,P074,click,2026-04-03 01:49:00,desktop,clothing,106,79.51
U463,P018,view,2026-04-03 01:50:00,tablet,clothing,202,462.16
U226,P022,click,2026-04-03 01:50:00,mobile,home,522,299.69
U203,P012,click,2026-04-03 01:51:00,tablet,electronics,84,14.76
U317,P042,view,2026-04-03 01:51:00,desktop,electronics,50,218.87
U116,P017,add_to_cart,2026-04-03 01:51:00,desktop,clothing,300,17.76
U188,P016,click,2026-04-03 01:52:00,tablet,electronics,519,140.05
U384,P054,view,2026-04-03 01:55:00,mobile,home,351,349.56
U498,P024,click,2026-04-03 01:55:00,mobile,clothing,481,246.6
U375,P033,click,2026-04-03 01:55:00,desktop,beauty,199,35.29
U401,P058,view,2026-04-03 01:56:00,desktop,electronics,293,495.19
U355,P096,view,2026-04-03 01:57:00,mobile,home,117,194.78
U299,P086,add_to_cart,2026-04-03 01:57:00,desktop,home,373,70.52
U246,P019,click,2026-04-03 01:58:00,mobile,beauty,600,405.1
U034,P043,view,2026-04-03 01:59:00,mobile,electronics,116,382.78
U364,P020,view,2026-04-03 01:59:00,mobile,electronics,149,77.02
U172,P095,view,2026-04-03 01:59:00,mobile,home,150,276.92
U243,P026,view,2026-04-03 02:00:00,tablet,clothing,215,427.48
U415,P003,view,2026-04-03 02:00:00,tablet,clothing,196,44.0
U266,P088,click,2026-04-03 02:01:00,desktop,clothing,399,209.44
U120,P099,click,2026-04-03 02:02:00,tablet,home,499,269.64
U013,P079,view,2026-04-03 02:03:00,mobile,electronics,89,247.28
U423,P066,add_to_cart,2026-04-03 02:04:00,desktop,electronics,484,220.7
U301,P059,view,2026-04-03 02:10:00,desktop,clothing,103,455.47
U081,P096,view,2026-04-03 02:11:00,tablet,clothing,243,463.84
U376,P041,click,2026-04-03 02:12:00,tablet,home,566,180.14
U411,P066,view,2026-04-03 02:12:00,mobile,home,265,482.08
U468,P058,view,2026-04-03 02:12:00,tablet,clothing,26,299.7
U028,P002,click,2026-04-03 02:13:00,mobile,beauty,378,303.85
U320,P083,view,2026-04-03 02:14:00,tablet,clothing,119,299.15
U341,P088,view,2026-04-03 02:14:00,tablet,home,348,342.99
U443,P086,click,2026-04-03 02:15:00,tablet,beauty,466,100.44
U086,P084,view,2026-04-03 02:16:00,tablet,home,244,475.12
U301,P044,click,2026-04-03 02:20:00,desktop,home,231,215.77
U005,P043,click,2026-04-03 02:20:00,mobile,clothing,251,81.51
U157,P046,click,2026-04-03 02:22:00,mobile,electronics,465,386.71
U072,P060,view,2026-04-03 02:23:00,tablet,home,251,225.02
U342,P016,click,2026-04-03 02:23:00,tablet,beauty,311,149.7
U350,P021,view,2026-04-03 02:24:00,mobile,beauty,93,144.26
U397,P096,view,2026-04-03 02:24:00,tablet,home,57,254.6
U130,P088,click,2026-04-03 02:25:00,tablet,electronics,430,348.16
U259,P056,click,2026-04-03 02:25:00,tablet,electronics,389,353.68
U475,P054,view,2026-04-03 02:26:00,tablet,clothing,61,402.55
U408,P070,view,2026-04-03 02:26:00,tablet,clothing,14,147.67
U255,P074,view,2026-04-03 02:26:00,mobile,clothing,269,139.23
U413,P017,click,2026-04-03 02:27:00,mobile,home,531,490.41
U171,P018,view,2026-04-03 02:28:00,mobile,clothing,59,469.6
U443,P024,add_to_cart,2026-04-03 02:28:00,tablet,electronics,588,71.22
U447,P015,view,2026-04-03 02:30:00,tablet,beauty,488,408.75
U088,P063,add_to_cart,2026-04-03 02:31:00,desktop,clothing,569,337.62
U453,P064,click,2026-04-03 02:32:00,tablet,electronics,248,37.43
U293,P024,click,2026-04-03 02:33:00,desktop,electronics,23,83.12
U227,P010,view,2026-04-03 02:34:00,tablet,beauty,244,407.56
U033,P072,view,2026-04-03 02:35:00,tablet,beauty,425,406.23
U003,P019,click,2026-04-03 02:36:00,desktop,beauty,263,236.69
U286,P094,click,2026-04-03 02:36:00,tablet,clothing,304,71.29
U468,P052,click,2026-04-03 02:37:00,tablet,home,500,258.39
U149,P002,click,2026-04-03 02:38:00,tablet,home,428,197.88
U438,P078,view,2026-04-03 02:39:00,tablet,beauty,39,161.04
U074,P089,add_to_cart,2026-04-03 02:41:00,desktop,beauty,480,95.98
U128,P085,click,2026-04-03 02:42:00,desktop,beauty,224,361.79
U197,P035,view,2026-04-03 02:42:00,tablet,beauty,251,46.52
U090,P093,view,2026-04-03 02:44:00,tablet,clothing,26,141.77
U366,P047,click,2026-04-03 02:44:00,desktop,home,481,453.97
U200,P042,view,2026-04-03 02:45:00,tablet,home,190,459.2
U169,P022,click,2026-04-03 02:47:00,mobile,electronics,78,114.18
U495,P006,view,2026-04-03 02:47:00,desktop,home,140,240.83
U266,P072,view,2026-04-03 02:48:00,mobile,clothing,409,381.64
U046,P070,view,2026-04-03 02:51:00,mobile,home,263,322.33
U146,P015,view,2026-04-03 02:53:00,mobile,clothing,63,48.55
U106,P061,add_to_cart,2026-04-03 02:55:00,desktop,home,578,368.41
U408,P053,view,2026-04-03 02:55:00,desktop,clothing,110,406.19
U350,P003,view,2026-04-03 02:56:00,mobile,clothing,15,233.92
U181,P095,view,2026-04-03 02:57:00,mobile,clothing,413,442.8
U425,P010,click,2026-04-03 02:57:00,desktop,electronics,362,375.77
U093,P052,click,2026-04-03 02:57:00,mobile,clothing,436,60.78
U061,P082,click,2026-04-03 02:58:00,mobile,electronics,596,220.18
U336,P069,click,2026-04-03 02:59:00,tablet,beauty,319,124.4
U469,P071,click,2026-04-03 03:00:00,tablet,home,600,316.8
U217,P002,view,2026-04-03 03:00:00,desktop,home,39,10.98
U337,P069,click,2026-04-03 03:01:00,mobile,clothing,497,484.46
U372,P034,add_to_cart,2026-04-03 03:01:00,desktop,clothing,568,358.45
U026,P088,click,2026-04-03 03:02:00,mobile,electronics,226,62.53
U073,P041,view,2026-04-03 03:03:00,mobile,home,144,191.26
U242,P018,view,2026-04-03 03:03:00,desktop,beauty,19,303.35
U136,P014,view,2026-04-03 03:04:00,tablet,home,171,48.9
U498,P005,view,2026-04-03 03:04:00,mobile,home,215,41.66
U098,P069,add_to_cart,2026-04-03 03:05:00,desktop,clothing,346,12.64
U494,P039,click,2026-04-03 03:06:00,mobile,clothing,367,41.34
U008,P041,click,2026-04-03 03:06:00,mobile,beauty,471,54.6
U452,P100,click,2026-04-03 03:07:00,tablet,electronics,278,377.83
U353,P058,view,2026-04-03 03:08:00,tablet,home,141,486.97
U257,P021,view,2026-04-03 03:08:00,tablet,home,166,303.96
U028,P032,view,2026-04-03 03:09:00,mobile,home,439,421.74
U056,P046,view,2026-04-03 03:09:00,desktop,clothing,67,461.6
U257,P059,view,2026-04-03 03:11:00,tablet,beauty,251,197.81
U297,P025,view,2026-04-03 03:11:00,desktop,beauty,56,198.44
U147,P025,click,2026-04-03 03:12:00,mobile,electronics,387,281.15
U041,P014,view,2026-04-03 03:16:00,mobile,beauty,318,119.3
U138,P029,view,2026-04-03 03:18:00,desktop,beauty,288,478.91
U118,P047,view,2026-04-03 03:19:00,desktop,clothing,81,114.83
U196,P100,click,2026-04-03 03:19:00,tablet,clothing,392,220.72
U140,P009,view,2026-04-03 03:27:00,desktop,home,128,336.84
U100,P031,view,2026-04-03 03:27:00,tablet,clothing,20,71.75
U481,P047,view,2026-04-03 03:28:00,mobile,home,433,441.34
U292,P082,click,2026-04-03 03:29:00,desktop,beauty,270,71.97
U227,P015,click,2026-04-03 03:29:00,mobile,electronics,386,283.66
U311,P056,click,2026-04-03 03:31:00,tablet,electronics,291,135.77
U409,P078,click,2026-04-03 03:32:00,mobile,electronics,91,54.03
