user_id,product_id,action,timestamp,device,category,session_duration,price
U099,P003,view,2026-04-02 07:46:00,mobile,beauty,130,389.6
U325,P002,view,2026-04-02 07:48:00,tablet,beauty,307,329.23
U152,P020,click,2026-04-02 07:49:00,mobile,electronics,323,97.7
U100,P098,view,2026-04-02 07:49:00,tablet,home,354,472.36
U260,P097,view,2026-04-02 07:52:00,mobile,electronics,244,442.89
U233,P064,click,2026-04-02 07:53:00,mobile,electronics,277,148.64
U213,P057,click,2026-04-02 07:55:00,desktop,clothing,132,144.79
U075,P036,view,2026-04-02 07:55:00,desktop,beauty,21,72.58
U175,P008,add_to_cart,2026-04-02 07:56:00,desktop,electronics,415,88.81
U330,P051,view,2026-04-02 07:56:00,desktop,beauty,10,462.33
U262,P027,view,2026-04-02 07:57:00,mobile,beauty,43,97.01
U198,P027,click,2026-04-02 07:57:00,desktop,home,418,223.67
U237,P010,view,2026-04-02 07:57:00,tablet,beauty,68,403.79
U065,P064,view,2026-04-02 07:57:00,desktop,clothing,192,149.65
U231,P092,view,2026-04-02 07:59:00,mobile,electronics,138,269.61
U147,P062,click,2026-04-02 08:01:00,tablet,beauty,559,137.88
U445,P040,click,2026-04-02 08:01:00,desktop,electronics,127,114.85
U235,P060,view,2026-04-02 08:01:00,mobile,beauty,88,489.51
U239,P090,view,2026-04-02 08:02:00,desktop,beauty,117,453.7
U300,P078,view,2026-04-02 08:02:00,mobile,home,94,482.48
U119,P003,click,2026-04-02 08:02:00,desktop,beauty,319,325.81
U017,P086,view,2026-04-02 08:02:00,tablet,electronics,106,331.94
U031,P059,click,2026-04-02 08:04:00,desktop,clothing,253,48.01
U038,P068,view,2026-04-02 08:05:00,desktop,beauty,85,430.38
U090,P014,view,2026-04-02 08:05:00,mobile,clothing,119,227.79
U336,P067,view,2026-04-02 08:06:00,desktop,beauty,147,173.86
U464,P098,add_to_cart,2026-04-02 08:06:00,desktop,home,512,50.79
U080,P020,click,2026-04-02 08:06:00,desktop,beauty,234,269.31
U201,P006,view,2026-04-02 08:07:00,tablet,beauty,486,363.16
U425,P072,view,2026-04-02 08:07:00,mobile,clothing,247,396.61
U115,P073,click,2026-04-02 08:09:00,desktop,electronics,274,470.76
U387,P004,view,2026-04-02 08:10:00,tablet,clothing,152,112.79
U433,P003,click,2026-04-02 08:11:00,mobile,electronics,112,87.9
U444,P100,view,2026-04-02 08:12:00,mobile,electronics,77,408.09
U115,P069,add_to_cart,2026-04-02 08:13:00,desktop,electronics,401,324.11
U253,P004,click,2026-04-02 08:13:00,tablet,beauty,565,184.45
U211,P084,add_to_cart,2026-04-02 08:17:00,desktop,electronics,453,156.17
U422,P012,view,2026-04-02 08:18:00,tablet,home,42,480.35
U308,P081,view,2026-04-02 08:20:00,desktop,home,82,290.15
U093,P092,click,2026-04-02 08:20:00,desktop,home,411,468.59
U448,P041,add_to_cart,2026-04-02 08:21:00,desktop,beauty,515,135.04
U085,P016,click,2026-04-02 08:22:00,mobile,home,461,218.31
U500,P022,view,2026-04-02 08:22:00,mobile,clothing,204,478.63
U427,P097,view,2026-04-02 08:23:00,desktop,clothing,212,367.72
U466,P063,click,2026-04-02 08:24:00,mobile,clothing,481,240.14
U378,P008,click,2026-04-02 08:26:00,desktop,beauty,81,28.07
U153,P072,add_to_cart,2026-04-02 08:27:00,desktop,electronics,343,141.65
U246,P043,add_to_cart,2026-04-02 08:30:00,desktop,home,518,246.93
U363,P026,click,2026-04-02 08:31:00,tablet,clothing,329,137.28
U204,P042,click,2026-04-02 08:32:00,desktop,clothing,217,30.3
U256,P033,view,2026-04-02 08:32:00,tablet,home,59,40.43
U284,P018,add_to_cart,2026-04-02 08:33:00,desktop,beauty,459,19.66
U253,P058,add_to_cart,2026-04-02 08:33:00,desktop,home,270,79.79
U350,P033,click,2026-04-02 08:34:00,mobile,electronics,267,380.6
U420,P006,view,2026-04-02 08:34:00,mobile,beauty,254,211.27
U160,P022,add_to_cart,2026-04-02 08:36:00,mobile,electronics,506,107.78
U471,P080,click,2026-04-02 08:36:00,desktop,home,362,454.68
U301,P010,view,2026-04-02 08:37:00,mobile,beauty,567,475.07
U162,P092,view,2026-04-02 08:37:00,tablet,home,452,454.72
U143,P001,click,2026-04-02 08:38:00,tablet,home,474,274.33
U056,P021,add_to_cart,2026-04-02 08:38:00,tablet,home,525,75.05
U246,P093,view,2026-04-02 08:43:00,tablet,home,50,365.26
U016,P011,view,2026-04-02 08:44:00,desktop,home,29,134.73
U094,P083,view,2026-04-02 08:45:00,tablet,electronics,71,61.69
U403,P028,add_to_cart,2026-04-02 08:46:00,desktop,electronics,551,353.35
U056,P020,click,2026-04-02 08:47:00,mobile,home,511,187.95
U217,P099,click,2026-04-02 08:54:00,desktop,beauty,410,369.85
U447,P085,click,2026-04-02 08:55:00,tablet,beauty,361,200.89
U385,P082,view,2026-04-02 08:55:00,tablet,beauty,45,374.5
U471,P019,view,2026-04-02 08:55:00,mobile,beauty,320,93.79
U266,P021,view,2026-04-02 08:57:00,mobile,home,116,477.85
U285,P057,view,2026-04-02 08:58:00,tablet,beauty,16,477.07
U025,P030,add_to_cart,2026-04-02 08:58:00,desktop,clothing,447,294.54
U176,P095,click,2026-04-02 09:00:00,tablet,clothing,481,317.64
U136,P076,view,2026-04-02 09:00:00,tablet,home,245,147.2
U327,P042,view,2026-04-02 09:01:00,mobile,clothing,53,117.65
U093,P096,click,2026-04-02 09:01:00,tablet,beauty,367,167.55
U186,P095,view,2026-04-02 09:01:00,mobile,beauty,263,395.08
U274,P072,view,2026-04-02 09:02:00,tablet,clothing,98,410.85
U076,P027,click,2026-04-02 09:02:00,tablet,beauty,480,349.92
U402,P091,click,2026-04-02 09:02:00,desktop,electronics,344,439.69
U207,P073,view,2026-04-02 09:08:00,desktop,clothing,62,467.33
U093,P059,view,2026-04-02 09:08:00,tablet,home,49,56.44
U201,P053,view,2026-04-02 09:09:00,mobile,clothing,58,156.5
U003,P015,view,2026-04-02 09:10:00,tablet,home,112,364.4
U145,P085,view,2026-04-02 09:13:00,desktop,home,17,372.36
U105,P010,add_to_cart,2026-04-02 09:15:00,desktop,clothing,572,123.14
U405,P043,add_to_cart,2026-04-02 09:15:00,tablet,clothing,516,86.47
U198,P036,view,2026-04-02 09:16:00,mobile,electronics,36,111.34
U429,P098,click,2026-04-02 09:16:00,desktop,beauty,342,376.73
U431,P062,click,2026-04-02 09:16:00,mobile,home,287,12.21
U291,P074,view,2026-04-02 09:17:00,tablet,electronics,203,318.63
U084,P096,view,2026-04-02 09:18:00,desktop,clothing,439,485.38
U331,P079,click,2026-04-02 09:18:00,desktop,beauty,377,172.14
U112,P095,view,2026-04-02 09:19:00,tablet,beauty,86,483.99
U355,P026,click,2026-04-02 09:20:00,mobile,electronics,217,241.2
U088,P001,click,2026-04-02 09:21:00,mobile,beauty,568,239.19
U345,P022,click,2026-04-02 09:21:00,tablet,home,291,123.1
U310,P013,add_to_cart,2026-04-02 09:22:00,desktop,home,387,94.6
U339,P082,add_to_cart,2026-04-02 09:22:00,tablet,clothing,494,125.22
U229,P032,click,2026-04-02 09:22:00,tablet,electronics,259,29.92
U323,P071,view,2026-04-02 09:23:00,desktop,home,322,421.78
U030,P085,click,2026-04-02 09:23:00,desktop,beauty,571,496.9
U480,P051,view,2026-04-02 09:32:00,mobile,beauty,153,194.66
U262,P074,click,2026-04-02 09:35:00,mobile,electronics,424,176.39
U413,P028,view,2026-04-02 09:38:00,mobile,electronics,51,107.44
U260,P043,click,2026-04-02 09:39:00,desktop,clothing,343,63.0
U035,P052,view,2026-04-02 09:40:00,mobile,home,306,341.2
U185,P046,view,2026-04-02 09:41:00,mobile,home,190,119.47
U290,P067,click,2026-04-02 09:41:00,desktop,clothing,318,205.26
U394,P018,add_to_cart,2026-04-02 09:42:00,desktop,beauty,517,260.65
U322,P006,click,2026-04-02 09:44:00,tablet,electronics,496,382.16
U179,P084,click,2026-04-02 09:44:00,tablet,electronics,84,79.59
U098,P062,view,2026-04-02 09:45:00,tablet,home,100,293.95
U243,P012,view,2026-04-02 09:47:00,tablet,beauty,176,219.11
U080,P086,view,2026-04-02 09:47:00,mobile,home,168,184.36
U287,P041,view,2026-04-02 09:47:00,mobile,clothing,26,84.77
U085,P020,view,2026-04-02 09:51:00,mobile,beauty,394,284.79
U388,P043,view,2026-04-02 09:51:00,desktop,clothing,196,464.43
U281,P051,click,2026-04-02 09:52:00,desktop,electronics,68,209.42
U388,P044,click,2026-04-02 09:53:00,tablet,home,336,81.82
U308,P017,click,2026-04-02 09:54:00,tablet,beauty,479,179.71
U055,P025,view,2026-04-02 09:54:00,desktop,clothing,177,459.08
U216,P092,click,2026-04-02 09:54:00,tablet,home,516,277.79
U394,P018,view,2026-04-02 09:55:00,desktop,electronics,36,342.65
U087,P092,add_to_cart,2026-04-02 09:56:00,tablet,electronics,506,173.16
U124,P088,click,2026-04-02 09:57:00,desktop,beauty,404,190.77
U286,P014,click,2026-04-02 09:57:00,mobile,electronics,322,244.18
U177,P076,click,2026-04-02 09:58:00,desktop,electronics,385,470.02
U343,P012,view,2026-04-02 09:59:00,desktop,clothing,232,388.2
U222,P083,click,2026-04-02 09:59:00,mobile,beauty,313,29.7
U266,P051,click,2026-04-02 09:59:00,desktop,electronics,222,455.82
U254,P006,view,2026-04-02 10:00:00,desktop,home,169,250.31
U032,P007,click,2026-04-02 10:01:00,tablet,clothing,573,174.52
U031,P016,view,2026-04-02 10:01:00,tablet,clothing,245,115.88
U320,P039,view,2026-04-02 10:03:00,tablet,beauty,435,498.45
U110,P006,add_to_cart,2026-04-02 10:03:00,desktop,electronics,325,119.46
U412,P067,add_to_cart,2026-04-02 10:04:00,desktop,beauty,408,71.8
U424,P096,view,2026-04-02 10:04:00,mobile,clothing,254,269.33
U458,P012,view,2026-04-02 10:06:00,tablet,beauty,203,125.23
U280,P004,click,2026-04-02 10:06:00,tablet,beauty,488,392.02
U441,P020,add_to_cart,2026-04-02 10:09:00,desktop,beauty,580,347.4
U466,P093,click,2026-04-02 10:09:00,mobile,home,543,370.64
U386,P080,view,2026-04-02 10:10:00,desktop,beauty,155,294.32
U054,P017,add_to_cart,2026-04-02 10:11:00,desktop,home,429,135.27
U119,P020,click,2026-04-02 10:12:00,mobile,clothing,297,215.71
U172,P060,view,2026-04-02 10:13:00,mobile,beauty,182,399.03
U378,P073,view,2026-04-02 10:14:00,tablet,beauty,196,372.13
U358,P085,add_to_cart,2026-04-02 10:16:00,desktop,electronics,209,60.98
U168,P010,click,2026-04-02 10:17:00,desktop,home,503,439.24
U348,P079,click,2026-04-02 10:17:00,mobile,electronics,563,184.43
U415,P083,view,2026-04-02 10:20:00,mobile,beauty,479,433.48
U278,P019,click,2026-04-02 10:21:00,desktop,electronics,229,133.41
U135,P053,view,2026-04-02 10:22:00,mobile,clothing,382,442.2
U482,P013,view,2026-04-02 10:22:00,tablet,home,256,433.8
U375,P080,add_to_cart,2026-04-02 10:22:00,tablet,beauty,486,72.6
U268,P031,view,2026-04-02 10:23:00,mobile,clothing,55,436.31
U068,P010,click,2026-04-02 10:25:00,desktop,electronics,165,116.67
U436,P056,view,2026-04-02 10:25:00,tablet,electronics,165,420.67
U130,P067,add_to_cart,2026-04-02 10:25:00,mobile,beauty,551,39.9
U473,P039,click,2026-04-02 10:29:00,desktop,clothing,92,170.23
U382,P049,view,2026-04-02 10:29:00,tablet,home,208,215.57
U435,P083,add_to_cart,2026-04-02 10:30:00,tablet,electronics,366,12.63
U288,P005,view,2026-04-02 10:31:00,tablet,clothing,70,367.91
U277,P098,click,2026-04-02 10:32:00,mobile,home,328,37.81
U380,P091,click,2026-04-02 10:34:00,desktop,electronics,320,218.03
U328,P024,view,2026-04-02 10:34:00,tablet,home,12,366.6
U088,P017,click,2026-04-02 10:35:00,desktop,beauty,363,33.54
U017,P083,view,2026-04-02 10:37:00,tablet,clothing,245,272.8
U389,P053,click,2026-04-02 10:39:00,desktop,electronics,257,358.85
U365,P086,view,2026-04-02 10:40:00,mobile,clothing,580,486.03
U241,P013,click,2026-04-02 10:40:00,tablet,clothing,539,498.24
U299,P070,click,2026-04-02 10:40:00,mobile,electronics,330,313.19
U200,P016,click,2026-04-02 10:40:00,mobile,beauty,540,408.48
U124,P040,view,2026-04-02 10:41:00,tablet,beauty,177,200.06
U128,P087,view,2026-04-02 10:42:00,tablet,beauty,20,176.77
U005,P011,view,2026-04-02 10:43:00,mobile,beauty,79,268.93
U219,P044,add_to_cart,2026-04-02 10:44:00,desktop,electronics,238,62.22
U451,P093,view,2026-04-02 10:47:00,mobile,electronics,194,457.45
U105,P086,add_to_cart,2026-04-02 10:47:00,mobile,clothing,551,14.53
U326,P030,view,2026-04-02 10:48:00,tablet,electronics,379,463.42
U193,P054,click,2026-04-02 10:49:00,tablet,clothing,535,173.43
U296,P075,view,2026-04-02 10:49:00,mobile,clothing,41,461.25
U030,P007,add_to_cart,2026-04-02 10:49:00,mobile,beauty,525,35.17
U066,P006,click,2026-04-02 10:50:00,desktop,electronics,20,10.06
U032,P048,click,2026-04-02 10:50:00,mobile,clothing,244,14.84
U021,P006,click,2026-04-02 10:52:00,desktop,beauty,164,85.93
U476,P059,view,2026-04-02 10:56:00,desktop,home,189,396.03
U022,P100,view,2026-04-02 10:56:00,mobile,electronics,69,196.27
U117,P089,view,2026-04-02 10:57:00,tablet,clothing,347,189.58
U356,P077,click,2026-04-02 10:57:00,desktop,clothing,251,324.65
U197,P044,click,2026-04-02 11:00:00,mobile,home,456,145.7
U259,P018,view,2026-04-02 11:00:00,mobile,electronics,85,138.02
U095,P087,click,2026-04-02 11:00:00,desktop,beauty,516,205.12
U468,P078,view,2026-04-02 11:01:00,tablet,home,433,369.49
U451,P031,view,2026-04-02 11:01:00,tablet,home,158,345.08
U399,P067,view,2026-04-02 11:01:00,desktop,electronics,127,463.51
U299,P085,click,2026-04-02 11:02:00,mobile,beauty,509,288.41
U482,P100,click,2026-04-02 11:03:00,desktop,home,444,249.61
U393,P066,add_to_cart,2026-04-02 11:05:00,desktop,home,555,438.28
U282,P097,view,2026-04-02 11:06:00,tablet,clothing,203,425.44
U091,P044,view,2026-04-02 11:06:00,tablet,home,265,341.89
U191,P013,view,2026-04-02 11:09:00,tablet,beauty,461,334.03
U090,P036,view,2026-04-02 11:09:00,mobile,beauty,122,474.2
U257,P034,view,2026-04-02 11:15:00,tablet,clothing,167,415.86
U336,P022,click,2026-04-02 11:15:00,desktop,beauty,492,277.53
U261,P019,add_to_cart,2026-04-02 11:16:00,desktop,home,528,191.99
U259,P014,click,2026-04-02 11:17:00,desktop,clothing,472,330.54
U355,P022,view,2026-04-02 11:18:00,mobile,electronics,362,361.57
U320,P004,click,2026-04-02 11:19:00,mobile,electronics,248,182.09
U389,P003,view,2026-04-02 11:21:00,mobile,electronics,202,324.83
U081,P084,click,2026-04-02 11:21:00,desktop,electronics,299,198.42
U207,P099,view,2026-04-02 11:21:00,mobile,clothing,92,22.31
U252,P035,view,2026-04-02 11:22:00,tablet,clothing,403,377.67
U461,P046,view,2026-04-02 11:26:00,desktop,home,259,479.96
U240,P018,view,2026-04-02 11:28:00,desktop,clothing,152,346.86
U225,P044,click,2026-04-02 11:29:00,mobile,electronics,314,246.77
U352,P042,view,2026-04-02 11:30:00,desktop,beauty,215,339.24
U257,P035,view,2026-04-02 11:30:00,mobile,beauty,294,437.02
U076,P087,click,2026-04-02 11:31:00,desktop,clothing,541,457.02
U192,P078,view,2026-04-02 11:31:00,mobile,clothing,16,278.07
U153,P065,click,2026-04-02 11:35:00,desktop,home,68,76.19
U425,P049,add_to_cart,2026-04-02 11:35:00,mobile,electronics,574,102.02
U405,P094,click,2026-04-02 11:35:00,desktop,clothing,410,443.58
U210,P068,view,2026-04-02 11:36:00,mobile,electronics,247,214.55
U195,P097,view,2026-04-02 11:36:00,tablet,home,503,391.84
U386,P027,click,2026-04-02 11:37:00,mobile,beauty,492,289.09
U176,P024,click,2026-04-02 11:38:00,mobile,electronics,219,10.44
U496,P024,view,2026-04-02 11:42:00,mobile,beauty,233,58.68
U203,P075,view,2026-04-02 11:42:00,mobile,home,98,213.0
U207,P054,add_to_cart,2026-04-02 11:42:00,tablet,home,545,119.35
U417,P084,click,2026-04-02 11:43:00,mobile,home,311,59.17
U323,P047,view,2026-04-02 11:44:00,mobile,beauty,200,19.09
U115,P093,view,2026-04-02 11:44:00,tablet,beauty,134,180.18
U055,P065,click,2026-04-02 11:44:00,mobile,electronics,466,264.86
U120,P071,view,2026-04-02 11:46:00,tablet,clothing,348,472.99
U147,P034,add_to_cart,2026-04-02 11:46:00,tablet,clothing,554,41.31
U094,P088,view,2026-04-02 11:48:00,desktop,home,22,433.79
U057,P035,click,2026-04-02 11:48:00,desktop,beauty,384,297.1
U188,P087,click,2026-04-02 11:48:00,desktop,home,432,225.25
U131,P028,view,2026-04-02 11:48:00,tablet,home,152,165.63
U022,P037,view,2026-04-02 11:50:00,tablet,home,276,115.02
U295,P100,click,2026-04-02 11:52:00,mobile,home,441,336.41
U222,P078,click,2026-04-02 11:54:00,desktop,electronics,152,250.61
U428,P079,click,2026-04-02 11:54:00,tablet,beauty,592,60.15
U475,P048,add_to_cart,2026-04-02 11:54:00,desktop,home,587,25.35
U280,P085,view,2026-04-02 11:55:00,mobile,electronics,68,350.3
U365,P060,add_to_cart,2026-04-02 11:55:00,desktop,electronics,475,318.64
U234,P030,click,2026-04-02 11:56:00,mobile,home,305,247.53
U238,P016,view,2026-04-02 11:57:00,tablet,home,177,203.98
U137,P062,view,2026-04-02 11:57:00,tablet,clothing,208,436.3
U261,P036,view,2026-04-02 11:58:00,mobile,beauty,106,175.78
U488,P037,click,2026-04-02 11:59:00,mobile,electronics,384,33.82
U450,P053,view,2026-04-02 12:00:00,tablet,home,188,330.16
U061,P095,click,2026-04-02 12:00:00,mobile,electronics,404,188.45
U014,P084,click,2026-04-02 12:00:00,desktop,electronics,198,128.16
U463,P028,view,2026-04-02 12:02:00,tablet,beauty,223,333.48
U268,P053,click,2026-04-02 12:05:00,mobile,electronics,301,200.12
U457,P090,click,2026-04-02 12:05:00,tablet,electronics,312,17.67
U279,P059,view,2026-04-02 12:08:00,mobile,home,214,475.89
U099,P065,click,2026-04-02 12:08:00,desktop,home,443,491.44
U125,P082,click,2026-04-02 12:09:00,tablet,electronics,403,169.29
U294,P078,click,2026-04-02 12:09:00,mobile,beauty,395,391.79
U420,P097,view,2026-04-02 12:10:00,mobile,home,166,369.81
U101,P009,click,2026-04-02 12:11:00,tablet,electronics,187,132.05
U110,P041,click,2026-04-02 12:11:00,desktop,clothing,98,148.15
U440,P082,view,2026-04-02 12:13:00,desktop,home,99,133.95
U423,P050,view,2026-04-02 12:15:00,tablet,beauty,401,462.58
U336,P058,click,2026-04-02 12:16:00,desktop,electronics,161,256.28
U367,P027,view,2026-04-02 12:17:00,tablet,electronics,245,458.63
U255,P032,view,2026-04-02 12:18:00,mobile,clothing,422,425.51
U105,P086,view,2026-04-02 12:18:00,mobile,electronics,64,293.93
U345,P061,add_to_cart,2026-04-02 12:18:00,desktop,electronics,390,265.04
U329,P059,view,2026-04-02 12:21:00,mobile,beauty,32,309.77
U292,P080,add_to_cart,2026-04-02 12:21:00,desktop,electronics,576,80.74
U096,P083,view,2026-04-02 12:22:00,mobile,home,26,236.56
U288,P043,click,2026-04-02 12:23:00,desktop,home,339,291.23
U103,P029,click,2026-04-02 12:26:00,tablet,beauty,411,134.6
U141,P014,view,2026-04-02 12:28:00,desktop,clothing,86,423.27
U201,P007,click,2026-04-02 12:28:00,tablet,home,568,393.79
U069,P092,click,2026-04-02 12:33:00,mobile,home,395,166.83
U313,P044,view,2026-04-02 12:33:00,tablet,beauty,231,113.27
U298,P041,add_to_cart,2026-04-02 12:33:00,mobile,electronics,563,92.65
U300,P020,view,2026-04-02 12:34:00,mobile,home,196,136.14
U069,P097,add_to_cart,2026-04-02 12:35:00,mobile,electronics,535,310.88
U041,P032,add_to_cart,2026-04-02 12:36:00,mobile,electronics,474,29.37
U117,P042,click,2026-04-02 12:36:00,tablet,electronics,242,318.3
U205,P055,click,2026-04-02 12:37:00,tablet,clothing,430,238.97
U458,P092,view,2026-04-02 12:37:00,desktop,clothing,59,416.71
U482,P021,view,2026-04-02 12:38:00,mobile,electronics,134,259.64
U160,P011,view,2026-04-02 12:38:00,mobile,clothing,307,282.94
U321,P033,click,2026-04-02 12:39:00,tablet,home,595,377.64
U478,P063,click,2026-04-02 12:39:00,mobile,home,415,62.7
U445,P076,view,2026-04-02 12:39:00,mobile,home,201,39.5
U318,P005,view,2026-04-02 12:41:00,mobile,electronics,403,406.78
U269,P047,click,2026-04-02 12:41:00,mobile,clothing,550,355.2
U085,P034,view,2026-04-02 12:44:00,desktop,clothing,170,222.55
U265,P005,view,2026-04-02 12:45:00,tablet,beauty,191,189.1
U179,P014,click,2026-04-02 12:48:00,tablet,clothing,503,369.22
U175,P044,view,2026-04-02 12:49:00,mobile,beauty,257,447.74
U260,P024,add_to_cart,2026-04-02 12:49:00,desktop,beauty,415,94.94
U487,P028,click,2026-04-02 12:50:00,tablet,beauty,437,102.21
U235,P100,view,2026-04-02 12:51:00,mobile,home,149,186.43
U085,P063,view,2026-04-02 12:53:00,mobile,home,478,397.34
U027,P036,view,2026-04-02 12:56:00,desktop,beauty,18,111.4
U186,P019,add_to_cart,2026-04-02 12:56:00,desktop,home,582,31.44
U221,P060,view,2026-04-02 12:56:00,tablet,clothing,150,187.34
U317,P087,view,2026-04-02 12:57:00,mobile,beauty,38,203.96
U382,P067,view,2026-04-02 12:57:00,tablet,clothing,38,294.26
U446,P067,click,2026-04-02 12:58:00,mobile,electronics,309,155.39
U062,P068,view,2026-04-02 12:59:00,desktop,beauty,157,443.47
U125,P071,view,2026-04-02 12:59:00,desktop,home,150,326.2
U047,P054,view,2026-04-02 13:00:00,mobile,electronics,131,338.76
U469,P044,view,2026-04-02 13:01:00,tablet,home,172,104.26
U471,P054,view,2026-04-02 13:02:00,mobile,beauty,242,293.4
U263,P098,click,2026-04-02 13:02:00,tablet,clothing,569,287.0
U402,P061,click,2026-04-02 13:03:00,mobile,beauty,598,470.73
U300,P021,click,2026-04-02 13:04:00,desktop,beauty,161,232.43
U137,P021,view,2026-04-02 13:04:00,mobile,clothing,50,415.04
U092,P043,view,2026-04-02 13:04:00,tablet,beauty,104,299.33
U453,P083,click,2026-04-02 13:05:00,tablet,beauty,231,183.98
U039,P066,view,2026-04-02 13:06:00,tablet,beauty,82,315.41
U408,P019,click,2026-04-02 13:07:00,tablet,home,307,16.42
U297,P031,click,2026-04-02 13:07:00,mobile,beauty,433,52.33
U075,P066,add_to_cart,2026-04-02 13:09:00,tablet,electronics,518,315.73
U101,P070,click,2026-04-02 13:09:00,tablet,home,579,498.0
U245,P051,click,2026-04-02 13:12:00,tablet,clothing,391,282.09
U206,P052,click,2026-04-02 13:12:00,tablet,home,454,232.54
U211,P034,view,2026-04-02 13:14:00,mobile,clothing,317,379.86
U457,P068,click,2026-04-02 13:15:00,tablet,home,425,379.89
U474,P005,view,2026-04-02 13:15:00,tablet,beauty,140,211.41
U243,P068,view,2026-04-02 13:15:00,desktop,clothing,314,427.07
U499,P022,click,2026-04-02 13:16:00,desktop,home,428,456.28
U440,P010,view,2026-04-02 13:17:00,mobile,beauty,13,259.33
U169,P093,add_to_cart,2026-04-02 13:18:00,desktop,electronics,533,48.61
U400,P047,click,2026-04-02 13:20:00,tablet,clothing,552,291.11
U047,P069,view,2026-04-02 13:21:00,mobile,electronics,44,390.91
U423,P027,view,2026-04-02 13:22:00,tablet,beauty,98,18.48
U100,P073,view,2026-04-02 13:22:00,mobile,beauty,147,433.49
U285,P084,view,2026-04-02 13:23:00,desktop,clothing,202,342.72
U469,P032,view,2026-04-02 13:25:00,tablet,beauty,305,347.06
U272,P001,click,2026-04-02 13:25:00,desktop,home,340,96.37
U176,P049,view,2026-04-02 13:27:00,tablet,home,316,425.01
U101,P042,add_to_cart,2026-04-02 13:29:00,desktop,electronics,248,60.51
U307,P011,click,2026-04-02 13:30:00,mobile,electronics,511,246.98
U458,P002,view,2026-04-02 13:31:00,tablet,electronics,155,146.07
U205,P095,click,2026-04-02 13:32:00,tablet,home,582,355.09
U253,P086,click,2026-04-02 13:32:00,mobile,home,452,127.99
U017,P086,view,2026-04-02 13:34:00,tablet,home,145,160.03
U479,P027,click,2026-04-02 13:38:00,desktop,home,428,471.06
U469,P033,view,2026-04-02 13:39:00,mobile,home,48,99.71
U288,P041,click,2026-04-02 13:39:00,tablet,electronics,421,24.46
U233,P016,view,2026-04-02 13:42:00,desktop,beauty,47,290.48
U277,P009,view,2026-04-02 13:45:00,tablet,electronics,227,205.06
U186,P025,view,2026-04-02 13:45:00,mobile,beauty,33,469.35
U411,P046,click,2026-04-02 13:45:00,mobile,electronics,369,405.34
U298,P047,view,2026-04-02 13:45:00,mobile,electronics,350,490.9
U185,P009,add_to_cart,2026-04-02 13:46:00,desktop,electronics,590,111.72
U259,P100,click,2026-04-02 13:48:00,desktop,beauty,146,36.17
U362,P018,click,2026-04-02 13:48:00,desktop,electronics,59,59.64
U120,P086,view,2026-04-02 13:49:00,mobile,beauty,354,415.36
U436,P076,view,2026-04-02 13:53:00,tablet,home,185,226.46
U020,P089,add_to_cart,2026-04-02 13:56:00,desktop,electronics,445,313.02
U148,P066,view,2026-04-02 13:57:00,tablet,home,343,382.27
U061,P029,click,2026-04-02 13:57:00,desktop,clothing,452,207.28
U292,P049,click,2026-04-02 13:57:00,desktop,clothing,323,48.95
U321,P089,view,2026-04-02 13:57:00,tablet,beauty,55,397.33
U255,P068,click,2026-04-02 13:58:00,desktop,clothing,474,456.96
U004,P067,click,2026-04-02 13:58:00,tablet,electronics,81,138.53
U073,P065,click,2026-04-02 14:00:00,mobile,home,449,76.39
U433,P008,click,2026-04-02 14:03:00,tablet,home,317,22.74
U390,P032,view,2026-04-02 14:03:00,mobile,home,221,402.71
U446,P033,add_to_cart,2026-04-02 14:04:00,mobile,beauty,524,69.64
U416,P064,view,2026-04-02 14:04:00,mobile,clothing,107,220.96
U121,P008,click,2026-04-02 14:10:00,tablet,clothing,393,52.02
U284,P030,click,2026-04-02 14:10:00,desktop,beauty,367,77.26
U075,P053,click,2026-04-02 14:10:00,tablet,home,582,444.89
U175,P088,view,2026-04-02 14:10:00,mobile,home,367,469.71
U098,P100,click,2026-04-02 14:11:00,desktop,beauty,222,279.55
U141,P099,view,2026-04-02 14:12:00,tablet,beauty,159,115.75
U002,P079,view,2026-04-02 14:12:00,tablet,clothing,20,368.57
U090,P040,click,2026-04-02 14:12:00,desktop,home,340,410.71
U044,P096,view,2026-04-02 14:13:00,desktop,home,217,365.72
U129,P023,view,2026-04-02 14:15:00,mobile,home,196,347.14
U095,P090,add_to_cart,2026-04-02 14:16:00,tablet,electronics,439,179.37
U471,P077,click,2026-04-02 14:17:00,tablet,clothing,428,60.52
U225,P062,view,2026-04-02 14:17:00,tablet,home,128,228.58
U360,P063,add_to_cart,2026-04-02 14:17:00,mobile,electronics,561,184.32
U267,P051,click,2026-04-02 14:19:00,mobile,beauty,571,438.22
U221,P065,view,2026-04-02 14:19:00,tablet,beauty,157,55.18
U041,P001,add_to_cart,2026-04-02 14:21:00,tablet,beauty,545,90.63
U287,P096,click,2026-04-02 14:23:00,tablet,home,438,152.6
U487,P087,click,2026-04-02 14:24:00,desktop,electronics,165,122.01
U242,P092,click,2026-04-02 14:27:00,tablet,electronics,504,388.65
U090,P076,click,2026-04-02 14:28:00,desktop,home,247,175.27
U107,P057,click,2026-04-02 14:30:00,mobile,beauty,356,217.85
U447,P096,add_to_cart,2026-04-02 14:31:00,desktop,home,494,96.95
